order_id,order_date,region,category,product,quantity,sales_inr,profit_inr
PE00764,2026-05-20,Hyderabad,Wellness & Nutrition,Fish Oil Capsules,4,2341.16,300.29
PE00165,2026-04-09,Hyderabad,OTC Medicines,Paracetamol 500mg,5,671.6,93.65
PE00486,2026-04-19,Vijayawada,Medical Devices,Thermometer,3,8373.72,1258.63
PE00712,2026-05-04,Warangal,Wellness & Nutrition,Multivitamin Tablets,2,990.8,128.96
PE00113,2026-04-27,Visakhapatnam,Wellness & Nutrition,Multivitamin Tablets,3,1773.81,161.91
PE00164,2026-04-15,Bengaluru,Prescription Medicines,Metformin 500mg,4,1147.48,174.01
PE01797,2026-06-02,Hyderabad,OTC Medicines,Cetirizine 10mg,1,198.21,37.1
PE00785,2026-05-17,Hyderabad,OTC Medicines,Antacid Tablets,4,515.52,47.68
PE01586,2026-06-13,Hyderabad,Prescription Medicines,Azithromycin 500mg,1,532.7,81.21
PE00688,2026-04-24,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,5,5426.7,907.86
PE00901,2026-05-30,Hyderabad,Medical Devices,Digital BP Monitor,3,5741.67,878.82
PE02005,2026-06-23,Vijayawada,Prescription Medicines,Metformin 500mg,5,784.6,138.54
PE01224,2026-05-29,Vijayawada,Personal Care,Sunscreen SPF50,4,1619.36,142.49
PE01149,2026-05-01,Guntur,OTC Medicines,Cough Syrup 100ml,2,222.26,28.47
PE00933,2026-05-08,Tirupati,OTC Medicines,Paracetamol 500mg,3,389.61,44.36
PE01072,2026-05-15,Bengaluru,Wellness & Nutrition,Fish Oil Capsules,1,694.67,104.63
PE00077,2026-04-22,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,4,2549.44,446.37
PE01424,2026-06-12,Bengaluru,Prescription Medicines,Metformin 500mg,5,2397.85,336.65
PE01828,2026-06-25,Nellore,OTC Medicines,ORS Sachet,3,339.87,59.31
PE01660,2026-06-13,Vijayawada,Wellness & Nutrition,Multivitamin Tablets,4,4243.04,911.56
PE00331,2026-04-07,Hyderabad,OTC Medicines,Paracetamol 500mg,3,366.42,30.92
PE01887,2026-06-12,Vijayawada,Personal Care,Hand Sanitizer 500ml,2,1069.74,100.56
PE02093,2026-06-22,Hyderabad,Personal Care,Baby Diaper Pack,2,904.68,131.4
PE01911,2026-06-23,Warangal,Wellness & Nutrition,Calcium + D3 Tablets,2,1182.44,226.83
PE00742,2026-05-09,Tirupati,Prescription Medicines,Atorvastatin 10mg,1,473.57,59.04
PE00474,2026-04-25,Karimnagar,Prescription Medicines,Amlodipine 5mg,3,1257.27,253.21
PE00626,2026-04-30,Warangal,,Calcium + D3 Tablets,2,1751.08,355.87
PE01083,2026-05-25,Hyderabad,OTC Medicines,ORS Sachet,2,219.72,18.63
PE00183,2026-04-18,Bengaluru,Prescription Medicines,Atorvastatin 10mg,4,785.96,68.5
PE01653,2026-06-21,Guntur,Prescription Medicines,Atorvastatin 10mg,2,506.58,72.36
PE01569,2026-06-28,Warangal,Personal Care,Sunscreen SPF50,5,2619.85,457.67
PE00185,2026-04-15,Visakhapatnam,Wellness & Nutrition,Immunity Booster Syrup,2,2304.18,277.05
PE00672,2026-04-30,Tirupati,OTC Medicines,Antacid Tablets,5,445.65,66.42
PE00878,2026-05-15,Guntur,Medical Devices,Thermometer,1,1413.56,306.9
PE01913,2026-06-05,Bengaluru,Medical Devices,Nebulizer,5,10085.75,1914.93
PE01249,2026-05-14,Guntur,OTC Medicines,Paracetamol 500mg,3,283.2,61.2
PE01337,2026-05-16,Bengaluru,Prescription Medicines,Atorvastatin 10mg,1,153.25,20.42
PE02060,2026-06-25,Hyderabad,Prescription Medicines,Atorvastatin 10mg,4,1258.0,157.92
PE00269,2026-04-06,Visakhapatnam,Medical Devices,Thermometer,4,7599.16,1123.01
PE01772,2026-06-27,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,3,1871.25,294.8
PE02023,2026-06-13,Nellore,OTC Medicines,ORS Sachet,5,815.2,83.91
PE01997,2026-06-05,Warangal,,Whey Protein 1kg,4,1972.88,292.77
PE00662,2026-04-23,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,1,209.98,42.43
PE01263,2026-05-20,Bengaluru,Lab Tests,Lipid Profile,1,1385.9,203.94
PE01430,2026-06-19,Visakhapatnam,Wellness & Nutrition,Multivitamin Tablets,4,5018.0,924.95
PE02030,2026-06-05,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,1,1342.48,207.19
PE00601,2026-04-02,Vijayawada,Prescription Medicines,Atorvastatin 10mg,3,549.45,107.48
PE01940,2026-06-26,Hyderabad,OTC Medicines,Cough Syrup 100ml,3,185.4,17.8
PE01578,2026-06-05,Hyderabad,Personal Care,Sunscreen SPF50,5,1041.3,148.75
PE00500,2026-04-09,Bengaluru,Prescription Medicines,Metformin 500mg,3,651.9,52.82
PE00958,2026-05-21,Bengaluru,Prescription Medicines,Insulin Pen,5,1689.5,151.33
PE00417,2026-04-23,Vijayawada,Medical Devices,Thermometer,4,10895.8,2283.69
PE01184,2026-05-03,Hyderabad,Lab Tests,HbA1c Test,4,5959.96,741.8
PE00562,2026-04-21,Hyderabad,Personal Care,Hand Sanitizer 500ml,3,1433.76,128.92
PE01540,2026-06-20,Guntur,Lab Tests,Thyroid Profile,4,5587.24,556.26
PE00025,2026-04-01,Vijayawada,Prescription Medicines,Metformin 500mg,5,1782.85,313.05
PE01492,2026-06-15,Hyderabad,Personal Care,Face Wash,1,403.14,66.69
PE00428,2026-04-10,Hyderabad,OTC Medicines,Antacid Tablets,5,366.85,43.95
PE00871,2026-05-22,Guntur,Personal Care,Face Wash,4,1903.92,390.7
PE01027,2026-05-15,Vijayawada,Prescription Medicines,Atorvastatin 10mg,4,1802.88,339.03
PE00904,2026-05-24,Visakhapatnam,OTC Medicines,Cough Syrup 100ml,2,384.14,72.26
PE00995,2026-05-14,Nellore,Wellness & Nutrition,Immunity Booster Syrup,3,1060.89,128.67
PE01793,2026-06-19,Hyderabad,,Amlodipine 5mg,1,490.51,95.68
PE01692,2026-06-24,Warangal,OTC Medicines,ORS Sachet,1,114.04,22.33
PE00265,2026-04-24,Guntur,Prescription Medicines,Atorvastatin 10mg,4,1264.76,191.79
PE01731,2026-06-11,Hyderabad,Personal Care,Antiseptic Liquid,3,1306.11,140.66
PE00063,2026-04-10,Tirupati,,ORS Sachet,5,457.0,45.13
PE01708,2026-06-12,Vijayawada,Medical Devices,Nebulizer,4,2357.0,306.5
PE00433,2026-04-25,Hyderabad,OTC Medicines,Paracetamol 500mg,1,180.18,24.77
PE01840,2026-06-12,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,2,670.76,83.64
PE02049,2026-06-05,Hyderabad,Prescription Medicines,Amlodipine 5mg,2,821.3,132.56
PE00835,2026-05-04,Tirupati,Medical Devices,Nebulizer,2,1735.62,247.02
PE00256,2026-04-06,Bengaluru,Medical Devices,Pulse Oximeter,3,1064.97,101.41
PE00683,2026-04-01,Warangal,OTC Medicines,Cetirizine 10mg,5,241.1,35.93
PE00070,2026-04-03,Karimnagar,Medical Devices,Glucometer Kit,1,2570.28,237.24
PE00368,2026-04-16,Hyderabad,OTC Medicines,Paracetamol 500mg,2,225.9,26.79
PE02055,2026-06-08,Karimnagar,Wellness & Nutrition,Immunity Booster Syrup,5,6075.5,1046.22
PE00085,2026-04-09,Guntur,OTC Medicines,Paracetamol 500mg,4,192.04,30.16
PE00313,2026-04-08,Bengaluru,OTC Medicines,ORS Sachet,1,128.53,18.56
PE00073,2026-04-25,Warangal,Wellness & Nutrition,Fish Oil Capsules,3,2163.45,416.36
PE00013,2026-04-26,Tirupati,Prescription Medicines,Azithromycin 500mg,4,1330.08,201.7
PE00575,2026-04-13,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,2,1623.94,325.35
PE02024,2026-06-11,Karimnagar,Medical Devices,Pulse Oximeter,2,3815.38,691.53
PE01654,2026-06-16,Vijayawada,Prescription Medicines,Atorvastatin 10mg,2,1008.54,218.95
PE01465,2026-06-08,Visakhapatnam,Wellness & Nutrition,Immunity Booster Syrup,5,3491.2,453.99
PE00798,2026-05-29,Hyderabad,Prescription Medicines,Metformin 500mg,1,554.42,61.07
PE01630,2026-06-25,Visakhapatnam,Personal Care,Face Wash,5,2432.8,283.67
PE02000,2026-06-25,Hyderabad,Prescription Medicines,Insulin Pen,3,644.04,90.87
PE00320,2026-04-06,Nellore,Prescription Medicines,Metformin 500mg,2,1292.7,265.65
PE00752,2026-05-24,Warangal,Wellness & Nutrition,Fish Oil Capsules,3,1694.88,246.77
PE01144,2026-05-02,Vijayawada,Prescription Medicines,Azithromycin 500mg,1,193.01,37.92
PE02017,2026-06-15,Hyderabad,Medical Devices,Pulse Oximeter,2,2024.56,416.41
PE00425,2026-04-09,Nellore,Wellness & Nutrition,Multivitamin Tablets,4,4030.52,801.83
PE01907,2026-06-29,Hyderabad,Prescription Medicines,Atorvastatin 10mg,2,947.96,115.97
PE01240,2026-05-14,Warangal,Prescription Medicines,Amlodipine 5mg,1,109.86,15.41
PE00923,2026-05-26,Bengaluru,Personal Care,Sunscreen SPF50,4,1719.24,356.55
PE01405,2026-06-08,Hyderabad,Prescription Medicines,Amlodipine 5mg,4,731.72,101.0
PE00310,2026-04-13,Hyderabad,OTC Medicines,ORS Sachet,1,78.96,11.79
PE01491,2026-06-30,Vijayawada,Personal Care,Antiseptic Liquid,1,290.97,58.52
PE00628,2026-04-22,Warangal,Medical Devices,Nebulizer,1,2550.35,540.33
PE00421,2026-04-04,Hyderabad,Prescription Medicines,Azithromycin 500mg,2,1117.64,190.73
PE01402,2026-06-22,Hyderabad,Medical Devices,Digital BP Monitor,5,15944.95,2737.68
PE00837,2026-05-24,Warangal,Personal Care,Hand Sanitizer 500ml,2,592.5,87.45
PE00410,2026-04-25,Vijayawada,Prescription Medicines,Metformin 500mg,4,2537.72,230.58
PE02063,2026-06-23,Warangal,Medical Devices,Glucometer Kit,1,1470.2,306.87
PE01053,2026-05-27,Tirupati,Wellness & Nutrition,Calcium + D3 Tablets,5,1571.1,278.39
PE01735,2026-06-18,Warangal,Medical Devices,Nebulizer,2,3751.14,539.53
PE00029,2026-04-16,Karimnagar,Prescription Medicines,Amlodipine 5mg,1,162.32,25.03
PE01011,2026-05-14,Guntur,Prescription Medicines,Atorvastatin 10mg,5,1858.6,265.19
PE01091,2026-05-07,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,4,1571.68,260.66
PE01618,2026-06-10,Warangal,OTC Medicines,Cough Syrup 100ml,4,583.28,82.45
PE01923,2026-06-04,Tirupati,OTC Medicines,ORS Sachet,4,472.56,89.95
PE00011,2026-04-21,Hyderabad,Medical Devices,Digital BP Monitor,4,9087.04,1635.97
PE00399,2026-04-14,Hyderabad,Prescription Medicines,Azithromycin 500mg,2,779.12,108.46
PE01628,2026-06-18,Hyderabad,OTC Medicines,Paracetamol 500mg,3,576.72,116.09
PE00350,2026-04-27,Vijayawada,Prescription Medicines,Metformin 500mg,5,1073.0,88.49
PE01824,2026-06-25,Tirupati,Prescription Medicines,Atorvastatin 10mg,4,1376.96,196.11
PE01068,2026-05-28,Hyderabad,Medical Devices,Digital BP Monitor,5,4911.7,661.97
PE00528,2026-04-01,Warangal,OTC Medicines,Cetirizine 10mg,3,130.14,16.29
PE00706,2026-05-28,Hyderabad,Wellness & Nutrition,Fish Oil Capsules,1,426.07,74.74
PE00754,2026-05-16,Guntur,Wellness & Nutrition,Whey Protein 1kg,5,4837.3,602.57
PE01235,2026-05-21,Tirupati,Medical Devices,Pulse Oximeter,2,5322.78,814.7
PE00645,2026-04-23,Hyderabad,OTC Medicines,Paracetamol 500mg,2,247.7,40.24
PE00984,2026-05-25,Hyderabad,Personal Care,Baby Diaper Pack,1,385.63,53.84
PE00865,2026-05-30,Hyderabad,OTC Medicines,Antacid Tablets,5,517.35,83.22
PE01165,2026-05-08,Nellore,Personal Care,Antiseptic Liquid,5,593.75,74.24
PE01074,2026-05-28,Hyderabad,Personal Care,Hand Sanitizer 500ml,4,1888.28,278.7
PE02090,2026-06-06,Hyderabad,Prescription Medicines,Insulin Pen,1,99.72,14.55
PE00657,2026-04-25,Guntur,Wellness & Nutrition,Immunity Booster Syrup,2,2166.46,301.11
PE00440,2026-04-01,Bengaluru,Medical Devices,Thermometer,4,1680.52,327.47
PE01862,2026-06-05,Tirupati,Wellness & Nutrition,Multivitamin Tablets,2,1117.74,196.8
PE01788,2026-06-13,Visakhapatnam,Wellness & Nutrition,Calcium + D3 Tablets,4,4180.08,413.27
PE00369,2026-04-11,Nellore,OTC Medicines,Paracetamol 500mg,2,402.12,54.47
PE00338,2026-04-06,Visakhapatnam,OTC Medicines,Paracetamol 500mg,3,319.98,69.75
PE00136,2026-04-04,Tirupati,OTC Medicines,Antacid Tablets,2,80.54,10.72
PE00661,2026-04-18,Nellore,Prescription Medicines,Amlodipine 5mg,2,224.68,33.23
PE02088,2026-06-21,Guntur,Personal Care,Hand Sanitizer 500ml,5,2127.5,217.5
PE00437,2026-04-21,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,1,967.31,143.54
PE01570,2026-06-22,Bengaluru,Prescription Medicines,Amlodipine 5mg,3,1407.87,285.39
PE00259,2026-04-13,Visakhapatnam,Personal Care,Baby Diaper Pack,1,468.29,62.05
PE00087,2026-04-27,Visakhapatnam,Prescription Medicines,Atorvastatin 10mg,3,331.68,50.3
PE01299,2026-05-03,Bengaluru,OTC Medicines,Cough Syrup 100ml,1,84.49,11.14
PE01399,2026-05-07,Hyderabad,Medical Devices,Pulse Oximeter,1,703.0,105.3
PE01034,2026-05-14,Karimnagar,Wellness & Nutrition,Immunity Booster Syrup,4,3585.88,564.49
PE01968,2026-06-10,Hyderabad,Prescription Medicines,Insulin Pen,3,649.23,110.05
PE02078,2026-06-27,Visakhapatnam,Wellness & Nutrition,Whey Protein 1kg,5,5522.8,915.03
PE01546,2026-06-27,Nellore,Prescription Medicines,Atorvastatin 10mg,3,445.44,95.38
PE00587,2026-04-25,Vijayawada,OTC Medicines,ORS Sachet,4,726.8,124.65
PE01307,2026-05-07,Bengaluru,Lab Tests,Thyroid Profile,1,1373.86,203.12
PE00743,2026-05-08,Vijayawada,Prescription Medicines,Amlodipine 5mg,3,863.7,135.72
PE01499,2026-06-06,Guntur,Prescription Medicines,Amlodipine 5mg,5,2084.9,355.51
PE02097,2026-06-04,Tirupati,OTC Medicines,Antacid Tablets,5,496.0,81.2
PE00468,2026-04-05,Bengaluru,Personal Care,Antiseptic Liquid,1,178.1,23.56
PE01876,2026-06-24,Warangal,OTC Medicines,Paracetamol 500mg,4,830.08,141.68
PE01835,2026-06-10,Vijayawada,OTC Medicines,Cetirizine 10mg,1,126.86,24.8
PE01228,2026-05-12,Guntur,Medical Devices,Thermometer,2,5227.12,649.18
PE00499,2026-04-15,Bengaluru,Prescription Medicines,Azithromycin 500mg,5,2608.05,248.15
PE00462,2026-04-15,Bengaluru,OTC Medicines,Cough Syrup 100ml,2,421.1,49.66
PE00170,2026-04-24,Warangal,Prescription Medicines,Azithromycin 500mg,3,619.32,93.92
PE01237,2026-05-18,Hyderabad,,Whey Protein 1kg,4,4189.48,870.68
PE01999,2026-06-10,Bengaluru,,Nebulizer,4,11821.56,1862.59
PE00831,2026-05-24,Warangal,Prescription Medicines,Amlodipine 5mg,5,2333.7,490.51
PE00768,2026-05-12,Guntur,OTC Medicines,Cough Syrup 100ml,3,348.09,64.69
PE01167,2026-05-23,Hyderabad,OTC Medicines,Cough Syrup 100ml,3,319.86,70.2
PE00693,2026-04-23,Karimnagar,Prescription Medicines,Metformin 500mg,3,624.03,106.47
PE00203,2026-04-21,Tirupati,,Metformin 500mg,5,560.65,56.29
PE01567,2026-06-26,Guntur,Wellness & Nutrition,Fish Oil Capsules,1,1316.92,177.27
PE01357,2026-05-18,Vijayawada,Prescription Medicines,Amlodipine 5mg,4,1415.4,242.88
PE01771,2026-06-12,Hyderabad,Prescription Medicines,Insulin Pen,4,1441.68,146.05
PE01738,2026-06-18,Guntur,Prescription Medicines,Metformin 500mg,2,748.0,99.29
PE01687,2026-06-20,Hyderabad,,Atorvastatin 10mg,5,3063.9,390.9
PE01973,2026-06-02,Guntur,OTC Medicines,Cetirizine 10mg,3,591.42,104.42
PE01957,2026-06-18,Vijayawada,Prescription Medicines,Amlodipine 5mg,3,924.21,95.02
PE00563,2026-04-08,Bengaluru,Lab Tests,Lipid Profile,2,3349.46,447.97
PE01081,2026-05-19,Guntur,OTC Medicines,Antacid Tablets,1,130.15,18.79
PE01729,2026-06-28,Vijayawada,OTC Medicines,Cetirizine 10mg,2,130.3,17.57
PE00540,2026-04-25,Guntur,OTC Medicines,Paracetamol 500mg,3,270.45,51.3
PE00429,2026-04-08,Hyderabad,OTC Medicines,ORS Sachet,1,182.46,22.7
PE01497,2026-06-29,Visakhapatnam,Wellness & Nutrition,Calcium + D3 Tablets,4,1343.6,248.87
PE01293,2026-05-24,Guntur,Wellness & Nutrition,Multivitamin Tablets,3,3523.26,630.68
PE01133,2026-05-12,Hyderabad,OTC Medicines,Antacid Tablets,5,707.3,119.1
PE00079,2026-04-01,Hyderabad,Prescription Medicines,Amlodipine 5mg,3,1209.0,139.4
PE01445,2026-06-08,Vijayawada,OTC Medicines,Antacid Tablets,3,322.86,64.68
PE01681,2026-06-02,Bengaluru,Prescription Medicines,Amlodipine 5mg,4,1855.92,319.6
PE01488,2026-06-07,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,1,318.49,57.8
PE01694,2026-06-15,Hyderabad,Prescription Medicines,Atorvastatin 10mg,5,1046.7,172.36
PE00948,2026-05-27,Bengaluru,OTC Medicines,Antacid Tablets,3,579.03,100.25
PE00478,2026-04-21,Warangal,Wellness & Nutrition,Fish Oil Capsules,2,2350.18,353.98
PE00248,2026-04-02,Bengaluru,Prescription Medicines,Azithromycin 500mg,1,183.21,20.13
PE00832,2026-05-03,Bengaluru,Wellness & Nutrition,Calcium + D3 Tablets,2,2500.1,240.16
PE01022,2026-05-07,Hyderabad,Medical Devices,Thermometer,4,4272.36,388.82
PE01227,2026-05-31,Visakhapatnam,OTC Medicines,Paracetamol 500mg,5,281.95,54.01
PE00975,2026-05-06,Vijayawada,Prescription Medicines,Metformin 500mg,2,942.58,187.45
PE00758,2026-05-26,Vijayawada,Lab Tests,Thyroid Profile,3,4147.62,756.15
PE00122,2026-04-01,Vijayawada,Personal Care,Baby Diaper Pack,3,1089.12,160.75
PE00821,2026-05-23,Nellore,Prescription Medicines,Azithromycin 500mg,2,229.72,31.71
PE00237,2026-04-29,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,215.38,23.99
PE01632,2026-06-27,Tirupati,Wellness & Nutrition,Whey Protein 1kg,5,3678.45,415.11
PE01247,2026-05-20,Warangal,Wellness & Nutrition,Whey Protein 1kg,5,4087.8,658.26
PE00372,2026-04-17,Vijayawada,Personal Care,Hand Sanitizer 500ml,2,929.64,150.87
PE01196,2026-05-22,Warangal,Wellness & Nutrition,Immunity Booster Syrup,5,2456.05,202.48
PE01024,2026-05-21,Nellore,OTC Medicines,Paracetamol 500mg,3,260.07,28.08
PE01478,2026-06-08,Bengaluru,Lab Tests,Vitamin D Test,4,6119.68,794.69
PE02042,2026-06-21,Nellore,Wellness & Nutrition,Fish Oil Capsules,4,2025.76,305.12
PE00038,2026-04-22,Hyderabad,Prescription Medicines,Metformin 500mg,1,515.1,93.3
PE00041,2026-04-02,Tirupati,,Metformin 500mg,1,221.73,27.36
PE00153,2026-04-10,Bengaluru,Medical Devices,Thermometer,5,8960.85,1760.23
PE00533,2026-04-24,Nellore,Wellness & Nutrition,Fish Oil Capsules,4,3873.96,595.11
PE01707,2026-06-06,Bengaluru,OTC Medicines,ORS Sachet,2,154.64,21.66
PE00147,2026-04-28,Bengaluru,Lab Tests,Thyroid Profile,3,1896.69,178.69
PE01502,2026-06-21,Vijayawada,Personal Care,Antiseptic Liquid,3,1549.41,222.82
PE00441,2026-04-21,Visakhapatnam,OTC Medicines,Antacid Tablets,2,92.22,18.58
PE00653,2026-04-03,Hyderabad,Prescription Medicines,Metformin 500mg,2,483.76,57.81
PE01985,2026-06-08,Tirupati,Wellness & Nutrition,Immunity Booster Syrup,1,1369.45,206.27
PE00604,2026-04-04,Hyderabad,OTC Medicines,Cough Syrup 100ml,3,599.31,72.43
PE00115,2026-04-18,Guntur,Prescription Medicines,Azithromycin 500mg,1,175.74,21.89
PE00397,2026-04-02,Tirupati,Wellness & Nutrition,Fish Oil Capsules,3,1494.72,282.32
PE00945,2026-05-22,Nellore,OTC Medicines,Cough Syrup 100ml,2,361.7,64.3
PE00280,2026-04-23,Bengaluru,Prescription Medicines,Metformin 500mg,4,2004.8,388.02
PE00635,2026-04-17,Visakhapatnam,,Hand Sanitizer 500ml,4,772.28,138.67
PE01199,2026-05-14,Karimnagar,Prescription Medicines,Amlodipine 5mg,4,2587.12,309.98
PE01714,2026-06-07,Warangal,OTC Medicines,ORS Sachet,3,490.23,107.02
PE01164,2026-05-14,Nellore,Prescription Medicines,Metformin 500mg,2,1176.56,107.27
PE00496,2026-04-20,Vijayawada,OTC Medicines,Cetirizine 10mg,2,90.24,14.37
PE01927,2026-06-14,Vijayawada,OTC Medicines,ORS Sachet,4,269.56,54.0
PE01303,2026-05-31,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,3,890.34,155.09
PE01355,2026-05-26,Warangal,OTC Medicines,Paracetamol 500mg,4,727.32,93.16
PE00640,2026-04-17,Vijayawada,Prescription Medicines,Metformin 500mg,4,1518.2,305.18
PE00994,2026-05-14,Guntur,OTC Medicines,Paracetamol 500mg,5,495.25,51.48
PE01552,2026-06-05,Vijayawada,Personal Care,Face Wash,3,472.17,48.36
PE01266,2026-05-04,Karimnagar,OTC Medicines,Paracetamol 500mg,3,372.72,45.64
PE00229,2026-04-16,Tirupati,Medical Devices,Nebulizer,1,2816.7,535.58
PE01894,2026-06-02,Vijayawada,Prescription Medicines,Azithromycin 500mg,2,207.8,45.67
PE00658,2026-04-04,Guntur,OTC Medicines,ORS Sachet,4,830.4,69.56
PE01345,2026-05-11,Nellore,Medical Devices,Thermometer,3,3333.42,669.86
PE00145,2026-04-14,Karimnagar,OTC Medicines,Antacid Tablets,4,373.44,46.25
PE01406,2026-06-25,Hyderabad,Personal Care,Antiseptic Liquid,2,617.38,90.6
PE01046,2026-05-18,Guntur,Prescription Medicines,Atorvastatin 10mg,1,347.35,32.74
PE00321,2026-04-18,Hyderabad,Prescription Medicines,Atorvastatin 10mg,3,485.58,105.76
PE01073,2026-05-26,Karimnagar,Prescription Medicines,Azithromycin 500mg,2,433.16,70.5
PE01257,2026-05-21,Hyderabad,Prescription Medicines,Atorvastatin 10mg,1,482.62,75.56
PE00724,2026-05-15,Hyderabad,Prescription Medicines,Metformin 500mg,2,313.24,53.56
PE01097,2026-05-11,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,5,6816.45,839.54
PE01476,2026-06-21,Guntur,Medical Devices,Pulse Oximeter,2,6311.34,1096.93
PE00180,2026-04-05,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,1,1255.3,140.74
PE00867,2026-05-27,Bengaluru,Wellness & Nutrition,Immunity Booster Syrup,3,1317.36,134.16
PE00681,2026-04-04,Warangal,OTC Medicines,Paracetamol 500mg,1,70.69,12.91
PE00341,2026-04-10,Vijayawada,OTC Medicines,Cetirizine 10mg,2,378.8,81.03
PE01062,2026-05-16,Vijayawada,Prescription Medicines,Atorvastatin 10mg,4,2524.08,411.48
PE00036,2026-04-23,Tirupati,OTC Medicines,Antacid Tablets,3,420.12,62.62
PE01919,2026-06-21,Vijayawada,Wellness & Nutrition,Whey Protein 1kg,5,3254.3,316.24
PE00553,2026-04-07,Hyderabad,Prescription Medicines,Azithromycin 500mg,3,674.04,128.33
PE01774,2026-06-14,Hyderabad,Lab Tests,Thyroid Profile,2,2446.76,426.35
PE01624,2026-06-03,Hyderabad,Medical Devices,Nebulizer,1,2831.98,250.58
PE00110,2026-04-16,Visakhapatnam,OTC Medicines,ORS Sachet,2,118.68,11.89
PE01370,2026-05-17,Bengaluru,Prescription Medicines,Atorvastatin 10mg,3,1610.16,145.46
PE00039,2026-04-11,Hyderabad,,Calcium + D3 Tablets,3,2778.96,247.18
PE00420,2026-04-03,Vijayawada,Medical Devices,Digital BP Monitor,2,1170.68,179.18
PE01975,2026-06-04,Hyderabad,Prescription Medicines,Insulin Pen,2,1078.38,221.21
PE01000,2026-05-22,Hyderabad,Prescription Medicines,Insulin Pen,3,1313.76,262.25
PE01443,2026-06-30,Bengaluru,OTC Medicines,Antacid Tablets,4,318.56,67.64
PE00846,2026-05-31,Karimnagar,OTC Medicines,ORS Sachet,5,510.25,102.09
PE01328,2026-05-03,Hyderabad,Personal Care,Face Wash,3,1102.86,169.84
PE00864,2026-05-04,Nellore,Prescription Medicines,Amlodipine 5mg,3,1021.47,131.56
PE01419,2026-06-12,Visakhapatnam,Personal Care,Hand Sanitizer 500ml,4,1579.24,206.19
PE01012,2026-05-20,Tirupati,Wellness & Nutrition,Fish Oil Capsules,2,2477.02,515.64
PE00148,2026-04-13,Vijayawada,Wellness & Nutrition,Calcium + D3 Tablets,2,1917.76,234.74
PE01433,2026-06-06,Warangal,OTC Medicines,Cetirizine 10mg,1,112.44,16.76
PE00725,2026-05-02,Vijayawada,Personal Care,Face Wash,4,1536.0,248.83
PE01115,2026-05-09,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,224.9,26.43
PE00034,2026-04-14,Bengaluru,Medical Devices,Glucometer Kit,5,12912.2,2568.61
PE01901,2026-06-17,Hyderabad,Wellness & Nutrition,Fish Oil Capsules,5,3672.05,575.63
PE00120,2026-04-16,Hyderabad,Prescription Medicines,Azithromycin 500mg,5,495.8,105.29
PE01045,2026-05-24,Hyderabad,OTC Medicines,Cough Syrup 100ml,4,281.84,26.66
PE00069,2026-04-18,Vijayawada,Medical Devices,Digital BP Monitor,5,5270.15,686.25
PE01126,2026-05-04,Tirupati,OTC Medicines,Cough Syrup 100ml,2,345.6,46.01
PE01146,2026-05-21,Nellore,Personal Care,Hand Sanitizer 500ml,5,1387.7,129.19
PE00715,2026-05-25,Hyderabad,Medical Devices,Thermometer,2,3468.96,441.74
PE01333,2026-05-06,Hyderabad,OTC Medicines,Paracetamol 500mg,1,197.54,42.49
PE00448,2026-04-02,Bengaluru,Prescription Medicines,Amlodipine 5mg,4,2472.24,459.59
PE01093,2026-05-25,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,1,1393.44,209.88
PE00642,2026-04-29,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,3,1111.29,163.81
PE02082,2026-06-04,Tirupati,Wellness & Nutrition,Whey Protein 1kg,1,1012.52,110.41
PE00588,2026-04-19,Guntur,OTC Medicines,ORS Sachet,1,99.85,15.24
PE00541,2026-04-23,Vijayawada,Personal Care,Hand Sanitizer 500ml,5,2583.8,281.41
PE01319,2026-05-16,Tirupati,Medical Devices,Glucometer Kit,1,1162.43,170.96
PE01804,2026-06-08,Bengaluru,OTC Medicines,ORS Sachet,4,383.32,32.41
PE01467,2026-06-20,Hyderabad,Medical Devices,Nebulizer,2,3945.58,724.2
PE00703,2026-05-24,Vijayawada,Lab Tests,Full Body Checkup,1,1413.64,238.03
PE01434,2026-06-14,Hyderabad,OTC Medicines,Paracetamol 500mg,2,283.3,43.77
PE00067,2026-04-20,Warangal,Wellness & Nutrition,Calcium + D3 Tablets,2,791.0,172.36
PE01094,2026-05-27,Hyderabad,Prescription Medicines,Atorvastatin 10mg,4,1744.68,147.6
PE00704,2026-05-22,Visakhapatnam,Medical Devices,Glucometer Kit,5,8808.65,1674.34
